Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Month;Year
1632;CA-2016-106530;05.08.2016;05.08.2016;Same Day;CL-12565;Clay Ludtke;Consumer;United States;Cleveland;Ohio;44105;East;OFF-PA-10002986;Office Supplies;Paper;Xerox 1898;10688;2;20%;37408;avq;2016
1633;CA-2016-106530;05.08.2016;05.08.2016;Same Day;CL-12565;Clay Ludtke;Consumer;United States;Cleveland;Ohio;44105;East;OFF-PA-10004451;Office Supplies;Paper;Xerox 222;10368;2;20%;36288;avq;2016
1634;CA-2016-106530;05.08.2016;05.08.2016;Same Day;CL-12565;Clay Ludtke;Consumer;United States;Cleveland;Ohio;44105;East;OFF-ST-10000649;Office Supplies;Storage;Hanging Personal Folder File;46381;2;20%;20821;avq;2016
1635;CA-2016-106530;05.08.2016;05.08.2016;Same Day;CL-12565;Clay Ludtke;Consumer;United States;Cleveland;Ohio;44105;East;TEC-AC-10001465;Technology;Accessories;SanDisk Cruzer 64 GB USB Flash Drive;58112;2;20%;7264;avq;2016
1636;CA-2014-168984;26.11.2014;12.02.2014;Standard Class;NW-18400;Natalie Webber;Consumer;United States;Tigard;Oregon;97224;West;OFF-PA-10001166;Office Supplies;Paper;Xerox 2;15552;3;20%;54432;noy;2014
1637;CA-2014-168984;26.11.2014;12.02.2014;Standard Class;NW-18400;Natalie Webber;Consumer;United States;Tigard;Oregon;97224;West;OFF-ST-10001097;Office Supplies;Storage;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;669;5;20%;-167;noy;2014
1638;CA-2014-168984;26.11.2014;12.02.2014;Standard Class;NW-18400;Natalie Webber;Consumer;United States;Tigard;Oregon;97224;West;TEC-PH-10000038;Technology;Phones;Jawbone MINI JAMBOX Wireless Bluetooth Speaker;438336;4;20%;-876672;noy;2014
1639;CA-2016-157266;26.05.2016;06.01.2016;Standard Class;TB-21280;Toby Braunhardt;Consumer;United States;Washington;District of Columbia;20016;East;OFF-PA-10002689;Office Supplies;Paper;Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright);19;3;0%;93312;may;2016
1640;CA-2016-157266;26.05.2016;06.01.2016;Standard Class;TB-21280;Toby Braunhardt;Consumer;United States;Washington;District of Columbia;20016;East;OFF-BI-10004728;Office Supplies;Binders;Wilson Jones Turn Tabs Binder Tool for Ring Binders;23621;2;0%;44344;may;2016
1641;CA-2016-157266;26.05.2016;06.01.2016;Standard Class;TB-21280;Toby Braunhardt;Consumer;United States;Washington;District of Columbia;20016;East;OFF-PA-10004675;Office Supplies;Paper;"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""";46215;2;0%;5842;may;2016
1642;CA-2016-157266;26.05.2016;06.01.2016;Standard Class;TB-21280;Toby Braunhardt;Consumer;United States;Washington;District of Columbia;20016;East;FUR-FU-10000629;Furniture;Furnishings;9-3/4 Diameter Round Wall Clock;41;3;0%;173754;may;2016
1643;US-2014-134712;29.11.2014;12.04.2014;Standard Class;BS-11380;Bill Stewart;Corporate;United States;Skokie;Illinois;60076;Central;OFF-FA-10003112;Office Supplies;Fasteners;Staples;12624;2;20%;3945;noy;2014
1644;CA-2015-111829;19.03.2015;20.03.2015;First Class;FH-14365;Fred Hopkins;Corporate;United States;Seattle;Washington;98115;West;OFF-ST-10000142;Office Supplies;Storage;Deluxe Rollaway Locking File with Drawer;1248;3;0%;3493392;mar;2015
1645;CA-2015-111829;19.03.2015;20.03.2015;First Class;FH-14365;Fred Hopkins;Corporate;United States;Seattle;Washington;98115;West;TEC-CO-10001766;Technology;Copiers;Canon PC940 Copier;3150;7;0%;14804671;mar;2015
1646;CA-2015-111829;19.03.2015;20.03.2015;First Class;FH-14365;Fred Hopkins;Corporate;United States;Seattle;Washington;98115;West;OFF-PA-10004359;Office Supplies;Paper;Multicolor Computer Printout Paper;210;2;0%;100656;mar;2015
1647;CA-2015-105221;11.01.2015;11.03.2015;First Class;VM-21685;Valerie Mitchum;Home Office;United States;Philadelphia;Pennsylvania;19140;East;TEC-AC-10002323;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;35;2;20%;-3094;yan;2015
1648;CA-2015-105221;11.01.2015;11.03.2015;First Class;VM-21685;Valerie Mitchum;Home Office;United States;Philadelphia;Pennsylvania;19140;East;OFF-FA-10001135;Office Supplies;Fasteners;Brites Rubber Bands, 1 1/2 oz. Box;3168;2;20%;-1;yan;2015
1649;CA-2015-120341;26.09.2015;29.09.2015;Second Class;SF-20200;Sarah Foster;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-BI-10004224;Office Supplies;Binders;Catalog Binders with Expanding Posts;121104;6;70%;-101;sen;2015
1650;CA-2015-120341;26.09.2015;29.09.2015;Second Class;SF-20200;Sarah Foster;Consumer;United States;Philadelphia;Pennsylvania;19143;East;TEC-PH-10003357;Technology;Phones;Grandstream GXP2100 Mainstream Business Phone;45894;1;40%;-91788;sen;2015
1651;CA-2014-135699;29.08.2014;29.08.2014;Same Day;HH-15010;Hilary Holden;Corporate;United States;San Francisco;California;94110;West;OFF-PA-10004475;Office Supplies;Paper;Xerox 1940;110;2;0%;538608;avq;2014
1652;CA-2014-135699;29.08.2014;29.08.2014;Same Day;HH-15010;Hilary Holden;Corporate;United States;San Francisco;California;94110;West;OFF-PA-10003001;Office Supplies;Paper;Xerox 1986;13;2;0%;64128;avq;2014
1653;US-2017-132444;18.11.2017;21.11.2017;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;170;6;0%;458136;noy;2017
1654;US-2017-132444;18.11.2017;21.11.2017;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;TEC-AC-10003832;Technology;Accessories;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;133;4;0%;543332;noy;2017
1655;US-2017-132444;18.11.2017;21.11.2017;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;OFF-FA-10000611;Office Supplies;Fasteners;Binder Clips by OIC;35096;2;0%;14208;noy;2017
1656;US-2017-132444;18.11.2017;21.11.2017;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;OFF-BI-10001116;Office Supplies;Binders;"Wilson Jones 1"" Hanging DublLock Ring Binders";8448;2;20%;29568;noy;2017
1657;US-2017-132444;18.11.2017;21.11.2017;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;OFF-ST-10000563;Office Supplies;Storage;Fellowes Bankers Box Stor/Drawer Steel Plus;96;3;0%;9594;noy;2017
1658;CA-2014-127159;05.12.2014;15.05.2014;First Class;HL-15040;Hunter Lopez;Consumer;United States;Milwaukee;Wisconsin;53209;Central;FUR-FU-10000010;Furniture;Furnishings;DAX Value U-Channel Document Frames, Easel Back;35;7;0%;107849;dek;2014
1659;CA-2017-161809;20.01.2017;26.01.2017;Standard Class;TH-21100;Thea Hendricks;Consumer;United States;Los Angeles;California;90045;West;TEC-PH-10004922;Technology;Phones;RCA Visys Integrated PBX 8-Line Router;160776;3;20%;100485;yan;2017
1660;CA-2017-127285;30.10.2017;11.06.2017;Standard Class;MM-18055;Michelle Moray;Consumer;United States;Seattle;Washington;98115;West;OFF-BI-10004330;Office Supplies;Binders;GBC Velobind Prepunched Cover Sets, Regency Series;88752;3;20%;27735;okt;2017
1661;CA-2017-127285;30.10.2017;11.06.2017;Standard Class;MM-18055;Michelle Moray;Consumer;United States;Seattle;Washington;98115;West;OFF-BI-10002072;Office Supplies;Binders;Cardinal Slant-D Ring Binders;13904;2;20%;5214;okt;2017
1662;CA-2017-144526;30.04.2017;05.06.2017;Standard Class;QJ-19255;Quincy Jones;Corporate;United States;Philadelphia;Pennsylvania;19143;East;TEC-PH-10002549;Technology;Phones;Polycom SoundPoint IP 450 VoIP phone;678;5;40%;-158102;apr;2017
1663;CA-2017-144526;30.04.2017;05.06.2017;Standard Class;QJ-19255;Quincy Jones;Corporate;United States;Philadelphia;Pennsylvania;19143;East;OFF-BI-10002353;Office Supplies;Binders;GBC VeloBind Cover Sets;13896;3;70%;-9264;apr;2017
1664;CA-2016-128531;24.11.2016;26.11.2016;Second Class;NS-18505;Neola Schneider;Consumer;United States;Dallas;Texas;75217;Central;OFF-ST-10001325;Office Supplies;Storage;Sterilite Officeware Hinged File Box;42;5;20%;3668;noy;2016
1665;CA-2016-128531;24.11.2016;26.11.2016;Second Class;NS-18505;Neola Schneider;Consumer;United States;Dallas;Texas;75217;Central;TEC-AC-10002049;Technology;Accessories;Logitech G19 Programmable Gaming Keyboard;297576;3;20%;-74394;noy;2016
1666;CA-2016-128531;24.11.2016;26.11.2016;Second Class;NS-18505;Neola Schneider;Consumer;United States;Dallas;Texas;75217;Central;OFF-FA-10002676;Office Supplies;Fasteners;Colored Push Pins;4344;3;20%;1;noy;2016
1667;CA-2016-128531;24.11.2016;26.11.2016;Second Class;NS-18505;Neola Schneider;Consumer;United States;Dallas;Texas;75217;Central;TEC-AC-10003023;Technology;Accessories;Logitech G105 Gaming Keyboard;94992;2;20%;-23748;noy;2016
1668;CA-2016-128531;24.11.2016;26.11.2016;Second Class;NS-18505;Neola Schneider;Consumer;United States;Dallas;Texas;75217;Central;OFF-PA-10000167;Office Supplies;Paper;Xerox 1925;74352;3;20%;23235;noy;2016
1669;CA-2016-128531;24.11.2016;26.11.2016;Second Class;NS-18505;Neola Schneider;Consumer;United States;Dallas;Texas;75217;Central;OFF-AR-10003405;Office Supplies;Art;Dixon My First Ticonderoga Pencil, #2;46126;3;20%;15795;noy;2016
1670;US-2015-157154;01.10.2015;15.01.2015;Standard Class;MM-17920;Michael Moore;Consumer;United States;New York City;New York;10011;East;FUR-TA-10001889;Furniture;Tables;Bush Advantage Collection Racetrack Conference Table;1018104;4;40%;-3733048;okt;2015
1671;CA-2017-159457;19.10.2017;26.10.2017;Standard Class;RD-19480;Rick Duston;Consumer;United States;Houston;Texas;77095;Central;TEC-PH-10002185;Technology;Phones;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;17;3;20%;52125;okt;2017
1672;CA-2016-107615;22.03.2016;25.03.2016;First Class;RB-19645;Robert Barroso;Corporate;United States;North Las Vegas;Nevada;89031;West;TEC-AC-10001013;Technology;Accessories;Logitech ClearChat Comfort/USB Headset H390;59;2;0%;193314;mar;2016
1673;CA-2017-111647;07.03.2017;07.07.2017;Standard Class;RD-19585;Rob Dowd;Consumer;United States;Plano;Texas;75023;Central;TEC-PH-10002726;Technology;Phones;netTALK DUO VoIP Telephone Service;167968;4;20%;62988;mar;2017
1674;CA-2015-150560;12.11.2015;12.12.2015;First Class;SW-20455;Shaun Weien;Consumer;United States;Suffolk;Virginia;23434;South;OFF-LA-10003930;Office Supplies;Labels;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;197;2;0%;963438;noy;2015
1675;CA-2015-143077;17.09.2015;21.09.2015;Standard Class;SF-20965;Sylvia Foulston;Corporate;United States;Houston;Texas;77041;Central;FUR-FU-10003535;Furniture;Furnishings;Howard Miller Distant Time Traveler Alarm Clock;21936;2;60%;-104196;sen;2015
1676;CA-2015-143077;17.09.2015;21.09.2015;Standard Class;SF-20965;Sylvia Foulston;Corporate;United States;Houston;Texas;77041;Central;OFF-BI-10000088;Office Supplies;Binders;GBC Imprintable Covers;6588;3;80%;-102114;sen;2015
1677;CA-2016-122728;18.05.2016;24.05.2016;Standard Class;EB-13930;Eric Barreto;Consumer;United States;San Francisco;California;94110;West;OFF-ST-10000604;Office Supplies;Storage;Home/Office Personal File Carts;104;3;0%;46229;may;2016
1678;CA-2016-122728;18.05.2016;24.05.2016;Standard Class;EB-13930;Eric Barreto;Consumer;United States;San Francisco;California;94110;West;OFF-PA-10004040;Office Supplies;Paper;Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright);18;3;0%;87906;may;2016
1679;CA-2014-122882;09.07.2014;13.09.2014;Standard Class;SB-20290;Sean Braxton;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-ST-10002344;Office Supplies;Storage;"Carina 42""Hx23 3/4""W Media Storage Unit";64784;1;20%;-145764;iyl;2014
1680;CA-2014-122882;09.07.2014;13.09.2014;Standard Class;SB-20290;Sean Braxton;Corporate;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10003589;Technology;Phones;invisibleSHIELD by ZAGG Smudge-Free Screen Protector;32382;3;40%;43176;iyl;2014
1681;CA-2014-122882;09.07.2014;13.09.2014;Standard Class;SB-20290;Sean Braxton;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10000758;Furniture;Furnishings;DAX Natural Wood-Tone Poster Frame;42368;2;20%;84736;iyl;2014
1682;CA-2014-122882;09.07.2014;13.09.2014;Standard Class;SB-20290;Sean Braxton;Corporate;United States;Philadelphia;Pennsylvania;19134;East;TEC-MA-10004679;Technology;Machines;StarTech.com 10/100 VDSL2 Ethernet Extender Kit;400;4;70%;-559356;iyl;2014
1683;US-2016-101497;29.09.2016;10.01.2016;Second Class;PS-18760;Pamela Stobb;Consumer;United States;Los Angeles;California;90008;West;OFF-PA-10000176;Office Supplies;Paper;Xerox 1887;19;1;0%;91056;sen;2016
1684;CA-2016-147585;11.07.2016;11.12.2016;Standard Class;CB-12535;Claudia Bergmann;Corporate;United States;San Francisco;California;94110;West;FUR-FU-10002597;Furniture;Furnishings;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;15;3;0%;62244;iyl;2016
1685;CA-2017-149489;24.04.2017;27.04.2017;First Class;DK-12835;Damala Kotsonis;Corporate;United States;Philadelphia;Pennsylvania;19143;East;OFF-AP-10002495;Office Supplies;Appliances;Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets;99;2;20%;15311;apr;2017
1686;CA-2017-149489;24.04.2017;27.04.2017;First Class;DK-12835;Damala Kotsonis;Corporate;United States;Philadelphia;Pennsylvania;19143;East;OFF-BI-10002813;Office Supplies;Binders;Avery Reinforcements for Hole-Punch Pages;1188;2;70%;-1;apr;2017
1687;CA-2017-149489;24.04.2017;27.04.2017;First Class;DK-12835;Damala Kotsonis;Corporate;United States;Philadelphia;Pennsylvania;19143;East;OFF-BI-10002414;Office Supplies;Binders;GBC ProClick Spines for 32-Hole Punch;7518;2;70%;-57638;apr;2017
1688;CA-2017-143798;12.10.2017;12.12.2017;First Class;AW-10840;Anthony Witt;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-PA-10000788;Office Supplies;Paper;Xerox 210;10368;2;20%;36288;okt;2017
1689;CA-2017-143798;12.10.2017;12.12.2017;First Class;AW-10840;Anthony Witt;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10004306;Furniture;Furnishings;Electrix Halogen Magnifier Lamp;311;2;20%;23316;okt;2017
1690;CA-2014-142839;16.08.2014;20.08.2014;Standard Class;TS-21610;Troy Staebel;Consumer;United States;Philadelphia;Pennsylvania;19143;East;FUR-TA-10001539;Furniture;Tables;Chromcraft Rectangular Conference Tables;853092;6;40%;-2274912;avq;2014
1691;CA-2017-129833;12.09.2017;15.12.2017;Standard Class;HF-14995;Herbert Flentye;Consumer;United States;Indianapolis;Indiana;46203;Central;OFF-PA-10000575;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;33;5;0%;15387;sen;2017
1692;CA-2017-129833;12.09.2017;15.12.2017;Standard Class;HF-14995;Herbert Flentye;Consumer;United States;Indianapolis;Indiana;46203;Central;OFF-BI-10004182;Office Supplies;Binders;Economy Binders;46122;5;0%;5096;sen;2017
1693;US-2016-154361;14.03.2016;19.03.2016;Standard Class;HZ-14950;Henia Zydlo;Consumer;United States;Columbus;Ohio;43229;East;FUR-FU-10004020;Furniture;Furnishings;Advantus Panel Wall Acrylic Frame;22;5;20%;62905;mar;2016
1694;US-2016-158708;26.06.2016;29.06.2016;Second Class;AB-10255;Alejandro Ballentine;Home Office;United States;Plano;Texas;75023;Central;TEC-AC-10003133;Technology;Accessories;Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive;13616;2;20%;35742;iyn;2016
1695;CA-2015-156335;25.09.2015;28.09.2015;Second Class;PO-19195;Phillina Ober;Home Office;United States;Bayonne;New Jersey;7002;East;TEC-AC-10002006;Technology;Accessories;Memorex Micro Travel Drive 16 GB;64;4;0%;198276;sen;2015
1696;CA-2015-156335;25.09.2015;28.09.2015;Second Class;PO-19195;Phillina Ober;Home Office;United States;Bayonne;New Jersey;7002;East;OFF-BI-10003314;Office Supplies;Binders;Tuff Stuff Recycled Round Ring Binders;14;3;0%;70854;sen;2015
1697;CA-2015-156335;25.09.2015;28.09.2015;Second Class;PO-19195;Phillina Ober;Home Office;United States;Bayonne;New Jersey;7002;East;TEC-PH-10002726;Technology;Phones;netTALK DUO VoIP Telephone Service;105;2;0%;52;sen;2015
1698;CA-2015-148376;27.12.2015;31.12.2015;Standard Class;AG-10900;Arthur Gainer;Consumer;United States;Los Angeles;California;90008;West;OFF-AP-10000240;Office Supplies;Appliances;Belkin F9G930V10-GRY 9 Outlet Surge;107;2;0%;310184;dek;2015
1699;CA-2015-148376;27.12.2015;31.12.2015;Standard Class;AG-10900;Arthur Gainer;Consumer;United States;Los Angeles;California;90008;West;OFF-LA-10002381;Office Supplies;Labels;Avery 497;22;7;0%;103488;dek;2015
1700;CA-2014-135657;06.03.2014;06.07.2014;Second Class;SC-20725;Steven Cartwright;Consumer;United States;Seattle;Washington;98115;West;FUR-TA-10004086;Furniture;Tables;KI Adjustable-Height Table;516;6;0%;1134936;mar;2014
1701;CA-2015-114069;13.07.2015;15.07.2015;Second Class;ND-18370;Natalie DeCherney;Consumer;United States;New York City;New York;10035;East;OFF-BI-10000320;Office Supplies;Binders;GBC Plastic Binding Combs;11808;2;20%;42804;iyl;2015
1702;CA-2015-114069;13.07.2015;15.07.2015;Second Class;ND-18370;Natalie DeCherney;Consumer;United States;New York City;New York;10035;East;FUR-CH-10000595;Furniture;Chairs;Safco Contoured Stacking Chairs;1931;9;10%;322;iyl;2015
1703;CA-2015-114069;13.07.2015;15.07.2015;Second Class;ND-18370;Natalie DeCherney;Consumer;United States;New York City;New York;10035;East;OFF-PA-10000349;Office Supplies;Paper;Easy-staple paper;35309;2;0%;46812;iyl;2015
1704;CA-2014-139857;02.02.2014;02.06.2014;Standard Class;CD-12790;Cynthia Delaney;Home Office;United States;San Diego;California;92037;West;OFF-FA-10001843;Office Supplies;Fasteners;Staples;13119;5;0%;58045;fev;2014
1705;CA-2016-106306;03.08.2016;03.08.2016;Same Day;PG-18820;Patrick Gardner;Consumer;United States;Glendale;Arizona;85301;West;OFF-BI-10003676;Office Supplies;Binders;GBC Standard Recycled Report Covers, Clear Plastic Sheets;9702;3;70%;-71148;avq;2016
1706;CA-2015-100545;22.11.2015;26.11.2015;Standard Class;IM-15070;Irene Maddox;Consumer;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10003638;Office Supplies;Binders;GBC Durable Plastic Covers;22586;2;70%;-9288;noy;2015
1707;CA-2017-123491;30.10.2017;11.05.2017;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;OFF-LA-10003077;Office Supplies;Labels;Avery 500;44;6;0%;206142;okt;2017
1708;CA-2017-123491;30.10.2017;11.05.2017;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;TEC-PH-10003505;Technology;Phones;Geemarc AmpliPOWER60;148;2;20%;16704;okt;2017
1709;CA-2017-123491;30.10.2017;11.05.2017;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;OFF-PA-10003424;Office Supplies;Paper;"""While you Were Out"" Message Book, One Form per Page";15523;2;0%;25993;okt;2017
1710;CA-2017-123491;30.10.2017;11.05.2017;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;FUR-CH-10003061;Furniture;Chairs;Global Leather Task Chair, Black;71992;1;20%;-1;okt;2017
1711;CA-2017-123491;30.10.2017;11.05.2017;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;OFF-AR-10003514;Office Supplies;Art;4009 Highlighters by Sanford;46284;5;0%;6567;okt;2017
1712;CA-2017-123491;30.10.2017;11.05.2017;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;1702;14;0%;510636;okt;2017
1713;CA-2015-145401;30.01.2015;02.04.2015;Standard Class;JP-15520;Jeremy Pistek;Consumer;United States;Houston;Texas;77070;Central;OFF-PA-10004405;Office Supplies;Paper;Rediform Voice Mail Log Books;14304;6;20%;50064;yan;2015
